47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3_resptime,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e_resptime,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35_resptime,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872_resptime
6160,282,279,43,1822,39,1557,1591
5498,282,265,43,2379,39,1954,1591
5325,282,682,43,2297,39,1878,1591
5148,282,367,43,2118,39,1784,1591
5208,282,323,43,1552,39,1802,1591
6821,282,588,43,3198,39,1268,1591
5362,282,1641,43,2737,39,1604,1591
5342,282,750,43,1972,39,1184,1591
5190,282,391,43,2218,39,1135,1591
5278,282,244,43,1662,39,1161,1591
6325,282,351,43,1982,39,1525,1591
5438,282,243,43,2024,39,1391,1591
5218,282,246,43,1847,39,1184,1591
5246,282,236,43,1744,39,1828,1591
5249,282,236,43,1744,39,1224,1591
6355,282,273,43,1669,39,1075,1591
5322,282,242,43,2390,39,1480,1591
5488,282,528,43,2465,39,1694,1591
5230,282,701,43,1591,39,1883,1591
5372,282,269,43,2185,39,1540,1591
6561,282,278,43,1798,39,1094,1591
5502,282,273,43,2042,39,1421,1591
5428,282,255,43,1809,39,769,1591
5242,282,275,43,1560,39,818,1591
5122,282,247,43,1866,39,1560,1591
6232,282,310,43,2059,39,1331,1591
5279,282,298,43,1689,39,1468,1591
5375,282,314,43,1774,39,1603,1591
5216,282,312,43,1340,39,1004,1591
5294,282,269,43,1448,39,806,1591
6193,282,280,43,1905,39,1322,1591
5391,282,303,43,2419,39,893,1591
5392,282,322,43,2272,39,989,1591
5203,282,370,43,2125,39,1022,1591
5337,282,350,43,1556,39,752,1591
8248,282,402,51,5026,40,1771,1671
5396,282,375,51,2857,40,1264,1671
5437,282,354,51,1925,40,2063,1671
5210,282,356,51,2147,40,2124,1671
5301,282,326,51,1649,40,1318,1671
6188,282,376,51,2143,40,1372,1671
5395,282,305,51,2248,40,1659,1671
5301,282,309,51,1851,40,1077,1671
5217,282,290,51,1725,40,1958,1671
5251,282,276,51,1741,40,853,1671
6295,282,265,51,1684,40,1981,1671
5345,282,311,51,2550,40,2046,1671
5431,282,299,51,2279,40,2321,1671
5234,282,304,51,1631,40,1466,1671
5380,282,294,51,2199,40,2533,1671
6586,282,254,51,1821,40,2237,1671
5517,282,270,51,2053,40,1828,1671
5400,282,285,51,1790,40,2140,1671
5248,282,273,51,1526,40,1952,1671
5117,282,296,51,1858,40,865,1671
6189,282,283,51,2049,40,2280,1671
5384,282,269,51,1705,40,1836,1671
5382,282,277,51,1789,40,1645,1671
5240,282,239,51,1327,40,1868,1671
5248,282,293,51,1445,40,2524,1671
6182,282,249,51,1802,40,2271,1671
5455,282,276,51,2357,40,2054,1671
5379,282,259,51,2405,40,1808,1671
5175,282,233,51,2260,40,2168,1671
5207,282,281,51,1474,40,2014,1671
6774,282,277,51,2888,40,2137,1671
5351,282,272,51,2686,40,1909,1671
5359,282,245,51,2017,40,1935,1671
5177,282,252,51,2076,40,1854,1671
5261,282,249,51,1675,40,1792,1671
6203,282,739,51,1935,40,1757,1671
5407,282,371,51,2011,40,1331,1671
5255,282,293,51,1867,40,2671,1671
5193,282,247,51,1714,40,2207,1671
5234,282,216,51,1910,40,2340,1671
6301,282,237,51,1627,40,2479,1671
5326,282,216,51,2357,40,2765,1671
5413,282,204,51,2272,40,1791,1671
5201,282,229,51,1632,40,1392,1671
5356,282,237,51,2211,40,2686,1671
6578,282,220,51,1839,40,2095,1671
5447,282,219,51,2048,40,1925,1671
5405,282,227,51,1801,40,1503,1671
5263,282,224,51,1648,40,1232,1671
5148,282,244,51,1836,40,1151,1671
6194,282,317,51,2099,40,1477,1671
5279,282,223,51,1719,40,1610,1671
5379,282,223,51,1785,40,1644,1671
5164,282,226,51,1338,40,1216,1671
5282,282,253,51,1436,40,1490,1671
6216,282,269,51,1807,40,1300,1671
5356,282,242,51,2362,40,1100,1671
5438,282,266,51,2343,40,872,1671
5175,282,210,51,2206,40,791,1671
5264,282,242,51,1540,40,1167,1671
8119,282,308,51,4017,40,894,1671
5338,282,277,51,3176,40,724,1671
5620,282,254,51,1998,40,1306,1671
5213,282,212,51,2152,40,1830,1671
5218,282,236,51,1831,40,1723,1671
6071,282,268,51,1994,40,1334,1671
5451,282,249,51,2013,40,1183,1671
5450,282,219,51,1830,40,1386,1671
5195,282,225,51,1962,40,2100,1671
5276,282,224,51,1731,40,945,1671
6153,282,198,51,1560,40,2439,1671
5318,282,206,51,2405,40,2091,1671
5598,282,226,51,2283,40,1961,1671
5144,282,200,51,1648,40,1608,1671
5407,282,215,51,2213,40,1575,1671
6467,282,210,51,1884,40,1550,1671
5489,282,221,51,2033,40,1284,1671
5601,282,197,51,1774,40,1392,1671
5186,282,181,51,1630,40,1740,1671
5169,282,199,51,1800,40,1492,1671
6059,282,232,51,2046,40,610,1671
5324,282,243,51,1787,40,757,1671
5624,282,187,51,1761,40,589,1671
5312,282,205,51,1353,40,690,1671
5354,282,244,51,1444,40,555,1671
6043,282,232,51,1797,40,774,1671
5388,282,941,51,2326,40,829,1671
5597,282,1808,51,2365,40,483,1671
5181,282,574,51,2235,40,672,1671
5233,282,374,51,1581,40,568,1671
6637,282,319,51,3124,40,343,1671
5291,282,1525,51,2882,40,903,1671
5642,282,571,51,1920,40,1307,1671
5189,282,283,51,2143,40,1181,1671
5344,282,227,51,1737,40,748,1671
6111,282,547,51,1896,40,849,1671
5437,282,399,51,2222,40,825,1671
5497,282,2144,51,1830,40,690,1671
5232,282,221,51,1693,40,1033,1671
5275,282,348,51,1716,40,760,1671
6232,282,2073,51,1562,40,606,1671
5384,282,2625,51,2431,40,904,1671
5674,282,235,51,2232,40,997,1671
5199,282,395,51,1664,40,996,1671
5398,282,219,51,2202,40,762,1671
6421,282,391,51,1823,40,502,1671
5674,282,195,51,2112,40,723,1671
5639,282,226,51,1755,40,618,1671
5235,282,179,51,1548,40,420,1671
5158,282,218,51,1866,40,541,1671
6069,282,175,51,2028,40,552,1671
5373,282,215,51,1766,40,305,1671
5611,282,178,51,1757,40,523,1671
5203,282,190,51,1343,40,729,1671
5336,282,222,51,1472,40,563,1671
6058,282,207,51,1860,40,703,1671
5466,282,216,51,2373,40,669,1671
5618,282,216,51,2380,40,764,1671
5230,282,297,51,2176,40,636,1671
5286,282,1756,51,1538,40,703,1671
7979,282,671,51,5289,40,959,1671
5430,282,293,51,3769,40,644,1671
5626,282,562,51,1919,40,1385,1671
5194,282,315,51,2175,40,868,1671
5365,282,650,51,1812,40,622,1671
6070,282,296,51,2120,40,1002,1671
5429,282,343,51,1993,40,445,1671
5507,282,350,51,1811,40,1020,1671
5235,282,190,51,1715,40,1151,1671
5333,282,291,51,1720,40,625,1671
6150,282,279,51,1639,40,648,1671
5365,282,225,51,2367,40,840,1671
5710,282,227,51,2276,40,702,1671
5182,282,246,51,1650,40,841,1671
5445,282,312,51,2178,40,831,1671
6446,282,320,51,1840,40,710,1671
5494,282,466,51,2041,40,617,1671
5589,282,471,51,1787,40,1085,1671
5287,282,361,51,1576,40,734,1671
5144,282,1804,51,1836,40,523,1671
6076,282,3184,51,2073,40,510,1671
5426,282,1150,51,1783,40,889,1671
5608,282,2683,51,1751,40,536,1671
5228,282,1598,51,1390,40,916,1671
5278,282,1343,51,1432,40,513,1671
6073,282,1084,51,1755,40,759,1671
5455,282,1017,51,2345,40,255,1671
5585,282,688,51,2306,40,647,1671
5194,282,244,51,2253,40,315,1671
5200,282,280,51,1530,40,389,1671
6628,282,254,51,3293,40,397,1671
5370,282,271,51,2841,40,530,1671
5618,282,216,51,1865,40,711,1671
5177,282,266,51,2131,40,421,1671
5218,282,260,51,1705,40,545,1671
6069,282,250,51,2256,40,590,1671
5409,282,240,51,1950,40,439,1671
5475,282,298,51,1803,40,373,1671
5166,282,243,51,1711,40,297,1671
5181,282,836,51,1732,40,777,1671
6100,282,1554,51,1633,40,391,1671
5425,282,344,51,2353,40,662,1671
5708,282,394,51,2314,40,834,1671
5176,282,208,51,1545,40,539,1671
5285,282,183,51,2268,40,459,1671
6262,282,175,51,1850,40,333,1671
5466,282,192,51,2108,40,803,1671
5553,282,172,51,1808,40,484,1671
5224,282,162,51,1617,40,684,1671
5046,282,173,51,1789,40,406,1671
5877,282,195,51,2005,40,300,1671
5252,282,150,51,1767,40,555,1671
5492,282,140,51,1764,40,425,1671
5108,282,204,51,1364,40,319,1671
5135,282,1327,51,1495,40,613,1671
5867,282,331,51,1773,40,393,1671
5404,282,433,51,2389,40,506,1671
5532,282,520,51,2381,40,340,1671
5171,282,428,51,2187,40,393,1671
5099,282,899,51,1627,40,344,1671
7807,282,1156,51,3589,40,496,1671
5375,282,315,51,3011,40,1049,1671
5533,282,570,51,1928,40,1091,1671
5056,282,207,51,2264,40,933,1671
5140,282,224,51,1703,40,1161,1671
5955,282,193,51,1975,40,554,1671
5457,282,214,51,2006,40,632,1671
5431,282,412,51,1757,40,843,1671
5071,282,120,51,1820,40,487,1671
5088,282,140,51,1675,40,731,1671
6089,282,156,51,1657,40,426,1671
5356,282,137,51,2378,40,275,1671
5568,282,155,51,2334,40,352,1671
5079,282,213,51,1571,40,400,1671
5264,282,501,51,2185,40,379,1671
6508,282,171,51,1871,40,363,1671
5539,282,191,51,2019,40,553,1671
5609,282,3332,51,1810,40,399,1671
5185,282,1318,51,1518,40,396,1671
5059,282,236,51,1904,40,373,1671
6102,282,1510,51,1939,40,551,1671
5414,282,1325,51,1724,40,507,1671
5571,282,274,51,1740,40,684,1671
5168,282,393,51,1372,40,250,1671
5251,282,908,51,902,40,248,1671
6070,282,416,51,2355,40,466,1671
5485,282,293,51,2311,40,385,1671
5541,282,181,51,2419,40,448,1671
5133,282,393,51,2230,40,347,1671
5191,282,671,51,1769,40,567,1671
6836,282,167,51,3303,40,215,1671
5377,282,763,51,2779,40,435,1671
5445,282,911,51,1881,40,446,1671
5176,282,353,51,2100,40,309,1671
5402,282,402,51,1778,40,336,1671
6117,282,471,51,1929,40,320,1671
5496,282,971,51,1999,40,225,1671
5337,282,1834,51,1802,40,1125,1671
5188,282,1811,51,1720,40,362,1671
5306,282,138,51,1751,40,892,1671
6275,282,744,51,1738,40,524,1671
5423,282,236,51,2376,40,557,1671
5469,282,136,51,2315,40,510,1671
5204,282,127,51,1627,40,501,1671
5349,282,159,51,2176,40,387,1671
6566,282,152,51,1853,40,354,1671
5639,282,119,51,2034,40,460,1671
5400,282,128,51,1790,40,656,1671
5201,282,137,51,1552,40,378,1671
5133,282,107,51,1839,40,209,1671
6165,282,100,51,1841,40,248,1671
5430,282,106,51,1897,40,305,1671
5465,282,125,51,1741,40,163,1671
5124,282,1301,51,1398,40,149,1671
5278,282,268,51,1475,40,138,1671
6184,282,183,51,1777,40,235,1671
5512,282,2090,51,2667,40,202,1671
5451,282,779,51,2439,40,144,1671
5252,282,294,51,2204,40,216,1671
5279,282,155,51,1570,40,344,1671
8475,282,269,51,11796,40,353,1671
5515,282,287,51,8518,40,554,1671
5447,282,469,51,2957,40,571,1671
5151,282,141,51,2429,40,280,1671
5254,282,1480,51,1772,40,200,1671
6152,282,1335,51,1978,40,194,1671
5546,282,1864,51,2059,40,288,1671
5403,282,1949,51,1921,40,207,1671
5228,282,937,51,1740,40,250,1671
5269,282,918,51,1676,40,260,1671
6311,282,2463,51,1689,40,253,1671
5439,282,562,51,2355,40,156,1671
5505,282,227,51,2294,40,340,1671
5236,282,378,51,1605,40,199,1671
5360,282,1034,51,2100,40,305,1671
6671,282,213,51,1742,40,270,1671
5688,282,737,51,2038,40,80,1671
5539,282,1667,51,1792,40,581,1671
5274,282,1264,51,1467,40,152,1671
5214,282,2750,51,1862,40,207,1671
6197,282,766,51,1957,40,402,1671
5471,282,672,51,1594,40,333,1671
5408,282,399,51,2056,40,88,1671
5245,282,876,51,1600,40,261,1671
5258,282,488,51,1443,40,157,1671
6196,282,198,51,1785,40,235,1671
5575,282,271,51,2432,40,161,1671
5467,282,113,51,2405,40,148,1671
5212,282,112,51,2326,40,282,1671
5201,282,113,51,1518,40,182,1671
6786,282,119,51,3289,40,293,1671
5417,282,135,51,2662,40,432,1671
5494,282,85,51,1851,40,985,1671
5212,282,103,51,2054,40,573,1671
5273,282,102,51,1640,40,529,1671
6232,282,126,51,1900,40,559,1671
5437,282,130,51,1986,40,594,1671
5311,282,120,51,1769,40,475,1671
5284,282,90,51,1963,40,0,1671
5294,282,113,51,1770,40,1006,1671
6345,282,209,51,1595,40,332,1671
5427,282,215,51,2298,40,450,1671
5490,282,159,51,2283,40,1423,1671
5293,282,95,51,1544,40,621,1671
5300,282,83,51,2118,40,1620,1671
10082,282,259,51,1807,40,825,1671
6086,282,151,51,1919,40,855,1671
5405,282,123,51,1905,40,1087,1671
5305,282,372,51,1574,40,607,1671
5189,282,147,51,1804,40,1206,1671
6208,282,1039,51,1879,40,847,1671
5431,282,86,51,1999,40,220,1671
5368,282,569,51,1735,40,1158,1671
5261,282,72,51,1423,40,1037,1671
5315,282,88,51,1470,40,903,1671
6226,282,113,51,1849,40,945,1671
5434,282,719,51,2412,40,791,1671
5400,282,149,51,2408,40,665,1671
5333,282,2749,51,2231,40,836,1671
5258,282,3148,51,1619,40,510,1671
8052,282,658,51,12119,40,992,1671
5649,282,142,51,7462,40,898,1671
5364,282,171,51,1909,40,673,1671
5273,282,84,51,2220,40,833,1671
5303,282,702,51,1672,40,786,1671
6163,282,310,51,2088,40,483,1671
5399,282,106,51,2205,40,1105,1671
5252,282,75,51,1779,40,637,1671
5302,282,73,51,1773,40,635,1671
5245,282,69,51,1786,40,849,1671
6186,282,74,51,1598,40,663,1671
5342,282,70,51,2434,40,672,1671
5387,282,54,51,2306,40,631,1671
5330,282,86,51,1713,40,423,1671
5356,282,251,51,1934,40,615,1671
6516,282,1169,51,1711,40,618,1671
5493,282,164,51,2380,40,848,1671
5391,282,678,51,1944,40,637,1671
5309,282,571,51,1437,40,592,1671
5142,282,117,51,1884,40,403,1671
6213,282,68,51,2013,40,551,1671
5340,282,66,51,1780,40,497,1671
5364,282,65,51,1800,40,595,1671
5277,282,76,51,1406,40,592,1671
5272,282,82,51,1493,40,518,1671
6110,282,83,51,934,40,620,1671
5501,282,87,51,3109,40,589,1671
5382,282,53,51,2484,40,421,1671
5303,282,77,51,2286,40,546,1671
5230,282,58,51,1504,40,334,1671
6640,282,74,51,3238,40,498,1671
5348,282,51,51,2338,40,816,1671
5404,282,60,51,1902,40,639,1671
5308,282,48,51,2115,40,456,1671
5234,282,54,51,1587,40,871,1671
6165,282,64,51,1895,40,567,1671
5422,282,68,51,1957,40,742,1671
5317,282,54,51,1799,40,603,1671
5303,282,62,51,1798,40,962,1671
5255,282,51,51,1800,40,838,1671
6305,282,85,51,1630,40,382,1671
5395,282,183,51,2740,40,970,1671
5446,282,139,51,2622,40,530,1671
5309,282,440,51,1583,40,867,1671
5342,282,195,51,1947,40,689,1671
6475,282,735,51,1621,40,663,1671
5571,282,526,51,2007,40,1142,1671
5393,282,68,51,1914,40,732,1671
5293,282,1632,51,1447,40,769,1671
5163,282,1406,51,1838,40,491,1671
6070,282,301,51,1923,40,771,1671
5345,282,278,51,1799,40,500,1671
5350,282,86,51,1845,40,588,1671
5262,282,715,51,1349,40,988,1671
5286,282,513,51,1503,40,661,1671
6185,282,384,51,1757,40,441,1671
5400,282,415,51,2409,40,560,1671
5502,282,502,51,2383,40,301,1671
5324,282,399,51,2234,40,522,1671
5307,282,456,51,1514,40,191,1671
8082,282,236,51,10309,40,1379,1671
5410,282,79,51,8399,40,2028,1671
5435,282,79,51,2023,40,2089,1671
5258,282,189,51,2399,40,2614,1671
5322,282,57,51,1711,40,2276,1671
6109,282,61,51,1901,40,2569,1671
5478,282,61,51,2271,40,2784,1671
5322,282,84,51,1775,40,2503,1671
5265,282,61,51,1705,40,3144,1671
5326,282,47,51,1784,40,3326,1671
6197,282,58,51,1707,40,2304,1671
5344,282,44,51,2662,40,2844,1671
5471,282,46,51,2513,40,1631,1671
5277,282,52,51,1651,40,2843,1671
5324,282,63,51,1982,40,2493,1671
6548,282,32,51,1647,40,1723,1671
5528,282,43,51,2051,40,1448,1671
5510,282,47,51,1906,40,2664,1671
5256,282,53,51,1478,40,3224,1671
5235,282,37,51,1799,40,3274,1671
6197,282,60,51,1930,40,2530,1671
5392,282,94,51,1791,40,2460,1671
5402,282,140,51,1830,40,2518,1671
5259,282,74,51,1400,40,1807,1671
5282,282,65,51,1424,40,3409,1671
6221,282,50,51,1812,40,3379,1671
5415,282,63,51,2317,40,2738,1671
5467,282,68,51,2332,40,2160,1671
5219,282,48,51,2242,40,2360,1671
5322,282,43,51,1622,40,3254,1671
6711,282,62,51,3308,40,2713,1671
5368,282,43,51,2577,40,1816,1671
5409,282,37,51,1819,40,2531,1671
5217,282,38,51,2127,40,2270,1671
5319,282,47,51,1656,40,2179,1671
6254,282,704,51,1975,40,2050,1671
5418,282,934,51,1894,40,1964,1671
5308,282,304,51,1956,40,1803,1671
5266,282,59,51,1748,40,1810,1671
5448,282,36,51,1755,40,2355,1671
6302,282,25,51,1575,40,1597,1671
5363,282,24,51,2568,40,1984,1671
5525,282,59,51,2564,40,2410,1671
5267,282,51,51,1566,40,1562,1671
5321,282,51,51,2023,40,1889,1671
6620,282,47,51,1606,40,1683,1671
5483,282,47,51,2045,40,1580,1671
5455,282,65,51,1912,40,1325,1671
5201,282,36,51,1462,40,954,1671
5235,282,37,51,1879,40,744,1671
6277,282,45,51,1878,40,885,1671
5331,282,42,51,1826,40,1512,1671
5384,282,43,51,1833,40,1134,1671
5241,282,33,51,1385,40,1856,1671
5250,282,35,51,1419,40,803,1671
6286,282,50,51,1744,40,625,1671
5879,282,81,51,2461,40,681,1671
5463,282,41,51,2332,40,1868,1671
5279,282,42,51,2191,40,397,1671
5305,282,54,51,1677,40,896,1671
8154,282,1256,51,7606,40,211,1671
5461,282,80,51,6889,40,1468,1671
5428,282,67,51,5332,40,1106,1671
5277,282,52,51,5205,40,1173,1671
5315,282,86,51,5385,40,944,1671
6268,282,89,51,5226,40,735,1671
5420,282,122,51,3953,40,1367,1671
5310,282,286,51,6438,40,953,1671
5250,282,627,51,5569,40,1161,1671
5372,282,69,51,5499,40,2250,1671
6314,282,31,51,7877,40,1409,1671
5547,282,39,51,5972,40,1713,1671
5482,282,46,51,5550,40,2136,1671
5301,282,52,51,6145,40,1916,1671
5488,282,31,51,6927,40,1827,1671
6748,282,26,51,5294,40,1367,1671
5586,282,1214,51,6356,40,1261,1671
5461,282,1162,51,5972,40,1774,1671
5273,282,204,51,6350,40,2248,1671
5282,282,219,51,7353,40,1480,1671
6219,282,2980,51,7096,40,1711,1671
5445,282,395,51,6705,40,756,1671
5520,282,87,51,6416,40,887,1671
5305,282,27,51,5023,40,847,1671
5368,282,117,51,5371,40,712,1671
6268,282,87,51,5281,40,1457,1671
5499,282,91,51,5843,40,1005,1671
5582,282,1375,51,5103,40,953,1671
5248,282,26,51,6978,40,1305,1671
5335,282,60,51,4917,40,707,1671
6807,282,2212,51,5082,40,356,1671
5392,282,1929,51,7660,40,673,1671
5528,282,1107,51,6688,40,497,1671
5284,282,170,51,6063,40,481,1671
5382,282,118,51,7253,40,606,1671
6336,282,29,51,6435,40,751,1671
5439,282,47,51,7235,40,765,1671
5411,282,24,51,6248,40,1216,1671
5289,282,181,51,4513,40,1685,1671
5642,282,46,51,4751,40,1370,1671
6395,282,47,51,4078,40,1078,1671
5458,282,40,51,6101,40,1141,1671
5648,282,35,51,4260,40,1848,1671
5418,282,47,51,5856,40,1447,1671
5459,282,263,51,5761,40,923,1671
6651,282,163,51,6029,40,1782,1671
5631,282,46,51,5523,40,841,1671
5552,282,45,51,6540,40,970,1671
5309,282,40,51,6167,40,1043,1671
5413,282,53,51,5964,40,804,1671
6127,282,31,51,6783,40,790,1671
5457,282,34,51,3672,40,889,1671
5508,282,31,51,5016,40,424,1671
5297,282,28,51,4679,40,865,1671
5457,282,23,51,5906,40,538,1671
6215,282,40,51,4915,40,764,1671
5639,282,36,51,9309,40,796,1671
5623,282,46,51,7316,40,568,1671
5339,282,100,51,7865,40,784,1671
5429,282,373,51,6408,40,637,1671
8089,282,102,51,7558,40,528,1671
5447,282,31,51,5428,40,992,1671
5558,282,50,51,6330,40,1187,1671
5307,282,146,51,4361,40,893,1671
5423,282,326,51,5580,40,925,1671
6121,282,53,51,4479,40,726,1671
5500,282,34,51,5702,40,1285,1671
5457,282,41,51,4854,40,1015,1671
5385,282,32,51,4314,40,1158,1671
5481,282,33,51,8659,40,1119,1671
6222,282,54,51,6217,40,1152,1671
5350,282,99,51,7394,40,546,1671
5652,282,260,51,6418,40,862,1671
5219,282,182,51,5238,40,609,1671
5344,282,1684,51,6093,40,527,1671
6451,282,1934,51,5875,40,918,1671
5580,282,392,51,5890,40,1104,1671
5537,282,1812,51,6033,40,679,1671
5118,282,426,51,4913,40,429,1671
5138,282,1113,51,5346,40,902,1671
6386,282,30,51,7250,40,703,1671
5517,282,28,51,6133,40,729,1671
5590,282,25,51,7253,40,648,1671
5153,282,87,51,6246,40,775,1671
5271,282,27,51,6577,40,911,1671
6284,282,49,51,7010,40,512,1671
5568,282,65,51,7421,40,936,1671
5680,282,68,51,6542,40,784,1671
5235,282,42,51,6176,40,432,1671
5265,282,85,51,6835,40,454,1671
6848,282,92,51,7005,40,829,1671
5351,282,48,51,7024,40,760,1671
5522,282,39,51,5495,40,572,1671
5154,282,37,51,6608,40,653,1671
5316,282,100,51,5831,40,764,1671
6357,282,233,51,5818,40,771,1671
5414,282,85,51,6551,40,700,1671
5396,282,26,51,7053,40,612,1671
5102,282,36,51,6911,40,728,1671
5279,282,116,51,6176,40,989,1671
6253,282,42,51,7044,40,1173,1671
5235,282,924,51,6669,40,1111,1671
5567,282,1168,51,7051,40,1369,1671
5110,282,1097,51,4618,40,1110,1671
5266,282,996,51,5164,40,1458,1671
6584,282,1426,51,4879,40,1762,1671
5383,282,995,51,4648,40,1454,1671
5477,282,1235,51,4790,40,1613,1671
5127,282,188,51,6328,40,1138,1671
5086,282,797,51,5158,40,1728,1671
6162,282,118,51,6229,40,1295,1671
5177,282,47,51,6500,40,1027,1671
5455,282,44,51,6842,40,1384,1671
5067,282,56,51,6324,40,1160,1671
5182,282,865,51,6110,40,887,1671
6179,282,1487,51,4930,40,1003,1671
5297,282,1634,51,4654,40,1026,1671
5884,282,800,51,5105,40,940,1671
5240,282,518,51,6162,40,595,1671
5340,282,572,51,7102,40,1146,1671
8281,282,1230,51,6909,40,792,1671
5315,282,1007,51,6227,40,1578,1671
5729,282,992,51,6319,40,1304,1671
5203,282,1090,51,4956,40,859,1671
5273,282,981,51,5693,40,1380,1671
6377,282,993,51,4753,40,423,1671
5396,282,299,51,4836,40,1473,1671
5646,282,50,51,4461,40,973,1671
5246,282,52,51,5552,40,1264,1671
5334,282,76,51,5119,40,1089,1671
6416,282,63,51,5447,40,876,1671
5369,282,71,51,6027,40,713,1671
5761,282,59,51,7870,40,1015,1671
5226,282,50,51,7387,40,972,1671
5396,282,53,51,8702,40,866,1671
6730,282,127,51,7522,40,860,1671
5471,282,384,51,8497,40,1542,1671
5748,282,591,51,6321,40,757,1671
5222,282,476,51,5851,40,1486,1671
5181,282,782,51,6768,40,796,1671
6318,282,859,51,5052,40,1197,1671
5338,282,128,51,6748,40,890,1671
5747,282,863,51,6823,40,980,1671
5189,282,422,51,7029,40,954,1671
5255,282,794,51,6640,40,661,1671
6312,282,1063,51,5449,40,1162,1671
5450,282,1311,51,7051,40,818,1671
5803,282,80,51,3583,40,540,1671
5242,282,162,51,2224,40,1301,1671
5247,282,586,51,1591,40,1183,1671
6800,282,461,51,2947,40,1022,1671
5294,282,731,51,2574,40,1304,1671
5795,282,1262,51,2089,40,1262,1671
5258,282,913,51,2082,40,926,1671
5270,282,3131,51,1647,40,963,1671
6407,282,308,51,1881,40,709,1671
5297,282,1179,51,1863,40,1545,1671
5562,282,115,51,1867,40,458,1671
5254,282,315,51,1726,40,1843,1671
5284,282,1808,51,1691,40,1228,1671
6546,282,629,51,1735,40,1150,1671
5256,282,232,51,2574,40,1616,1671
5722,282,2665,51,2487,40,1166,1671
5516,282,552,51,1546,40,1968,1671
5360,282,103,51,2049,40,1926,1671
6728,282,619,51,1727,40,1210,1671
5474,282,240,51,2251,40,1527,1671
5731,282,61,51,1910,40,1084,1671
5278,282,79,51,1482,40,1274,1671
5203,282,111,51,1739,40,986,1671
6272,282,106,51,1943,40,839,1671
5263,282,112,51,1734,40,1381,1671
5723,282,196,51,1858,40,613,1671
5264,282,130,51,1325,40,986,1671
5310,282,136,51,1493,40,671,1671
6296,282,188,51,1788,40,787,1671
5403,282,514,51,2435,40,497,1671
5754,282,177,51,2431,40,784,1671
5258,282,160,51,2201,40,468,1671
5326,282,181,51,1539,40,785,1671
8292,282,1563,51,3456,40,658,1671
5323,282,851,51,2519,40,628,1671
5631,282,608,51,2106,40,1383,1671
5241,282,800,51,2084,40,2462,1671
5296,282,648,51,1633,40,2036,1671
6375,282,640,51,1963,40,899,1671
5315,282,267,51,2052,40,783,1671
5534,282,134,51,1908,40,1170,1671
5148,282,303,51,1658,40,377,1671
5291,282,341,51,1846,40,1683,1671
6406,282,632,51,1833,40,715,1671
5344,282,456,51,2610,40,690,1671
5646,282,433,51,2415,40,657,1671
5216,282,115,51,1594,40,445,1671
5339,282,128,51,2050,40,464,1671
6874,282,123,51,1642,40,621,1671
5457,282,315,51,2068,40,973,1671
5605,282,1059,51,1923,40,1098,1671
5181,282,126,51,1489,40,535,1671
5196,282,179,51,1736,40,825,1671
6397,282,220,51,2008,40,786,1671
5332,282,171,51,1763,40,1225,1671
5577,282,122,51,1821,40,566,1671
5155,282,134,51,1331,40,848,1671
